Business_Name,Industry,Location,Size,Policy_Type,Premium_Amount,Policy_Duration_Years,Renewal_Date,Num_Contacts,Call_Duration_Minutes,Last_Interaction_Outcome,Claims_Filed,Customer_Satisfaction_Score,Discount_Availed,Economic_Trend_Index,Market_Competitiveness,Renewal_Status
Business_7236,Education,IL,Medium,Auto,25930.061756813917,3,2042-10-24,3,41.525501907327495,Neutral,8,3.672050322266759,20,99.14906295365476,8.126055512286866,0
Business_7237,Retail,NY,Small,General Liability,26518.096105969893,1,2042-10-25,8,16.705493240324202,Positive,4,3.921918694329011,20,103.94478067335538,9.982126463898604,0
Business_7238,Education,NY,Small,Workers Compensation,21826.7179929769,3,2042-10-26,3,39.133107890567196,Neutral,3,4.114656513045917,5,115.26505060748813,3.7230942084245218,1
Business_7239,Retail,IL,Medium,Cyber,49909.30832658379,2,2042-10-27,9,38.75853011376158,Positive,7,1.1929108117485865,20,82.1948773033677,9.859599824329528,1
Business_7240,Technology,CA,Medium,Property,4043.9357391875783,3,2042-10-28,7,7.343494653331486,Negative,7,1.4887860075578496,0,88.21237737523943,6.151467335014905,1
Business_7241,Construction,TX,Medium,Property,897.5446442070058,2,2042-10-29,4,49.314978397443994,Negative,7,1.3599072818525202,20,110.57222023482312,9.430044555622887,1
Business_7242,Education,NY,Medium,General Liability,7286.819672741603,3,2042-10-30,9,8.871192073085579,Neutral,4,2.5106627935935775,20,113.90421319393698,2.6996685243929335,1
Business_7243,Construction,FL,Medium,Cyber,28343.33831044552,3,2042-10-31,4,13.321465599564025,Positive,0,1.864951813419276,5,83.75013443116168,7.136570173263304,0
Business_7244,Technology,TX,Small,Workers Compensation,9034.750384243813,4,2042-11-01,9,41.274569798551134,Positive,9,1.5366709926168753,10,85.82663892591326,6.251237087058981,0
Business_7245,Technology,FL,Small,General Liability,4197.02723271097,1,2042-11-02,1,22.47541465163581,Positive,2,1.5227979202999489,5,89.37565730356977,9.962331467845464,1
Business_7246,Construction,CA,Large,Cyber,47853.32021623576,4,2042-11-03,3,15.562810725677569,Neutral,2,2.442617009056917,5,101.81103414961605,9.612491737941394,0
Business_7247,Technology,CA,Large,Cyber,39389.43761121157,1,2042-11-04,6,5.224133038415635,Negative,5,2.4166361459066947,5,96.19771062907574,3.5331963241860604,1
Business_7248,Education,FL,Large,General Liability,25592.603576581176,4,2042-11-05,1,45.257671945245555,Negative,3,3.323669359728945,0,103.96635963705893,7.202712910175386,0
Business_7249,Technology,CA,Small,Property,31854.444962882506,3,2042-11-06,9,13.94980175452254,Neutral,5,2.3379974307579703,10,87.86111912769876,3.6920170656335065,1
Business_7250,Healthcare,FL,Medium,Property,18331.527048069915,4,2042-11-07,7,15.038792019580614,Positive,6,4.022661841180714,10,106.28781959839368,9.838426117810377,0
Business_7251,Technology,CA,Medium,General Liability,35821.560576532036,3,2042-11-08,2,2.6512314831699992,Negative,4,3.1616137893342473,20,89.71659494150657,9.825843269629399,0
Business_7252,Construction,IL,Medium,General Liability,7919.265899891879,2,2042-11-09,6,38.96454142313707,Positive,4,1.6267575687215783,10,114.18215346256136,5.697579879075876,1
Business_7253,Healthcare,IL,Large,Cyber,25893.607485379223,2,2042-11-10,8,20.692529395016173,Positive,1,1.1314266301587703,5,112.89195021566105,9.029111255733303,1
Business_7254,Education,CA,Medium,Auto,46788.28812333641,1,2042-11-11,8,12.134830348592738,Positive,9,2.396948188201273,20,119.28109357174117,4.4191984071073005,0
Business_7255,Construction,TX,Medium,Property,26523.87221661606,1,2042-11-12,2,27.332846527910505,Neutral,4,2.2456412483549624,15,84.50792136477081,4.262960504375123,1
Business_7256,Construction,IL,Large,Property,48734.15174249283,3,2042-11-13,2,49.988553115082624,Positive,2,3.073976294328925,0,81.74286370860246,2.3505474932445534,0
Business_7257,Retail,NY,Small,Workers Compensation,34760.512189120986,3,2042-11-14,9,3.905814550738416,Negative,1,3.171947023594831,15,87.67045539407174,9.933480003564958,1
Business_7258,Healthcare,CA,Large,General Liability,20000.96209457582,3,2042-11-15,3,15.287081705656322,Negative,1,1.2890849467686074,10,87.77638877784187,7.653825317190952,0
Business_7259,Education,TX,Large,Auto,14077.460156039711,2,2042-11-16,4,15.35728406153494,Negative,3,2.7339727304315593,5,106.75086693896151,2.5949541940661827,0
Business_7260,Construction,IL,Medium,Auto,19178.119083717014,4,2042-11-17,1,14.214697691290725,Neutral,4,3.1688736598852527,15,89.88316296338262,9.627214527898623,1
Business_7261,Retail,TX,Large,Workers Compensation,3237.029749764964,2,2042-11-18,6,22.22182902693385,Negative,8,1.938319606562998,10,88.16025276930796,9.873382262849049,1
Business_7262,Healthcare,FL,Medium,Auto,28260.622989963722,3,2042-11-19,6,23.987089462430262,Negative,0,3.1168169513528112,0,87.5898883792367,3.6078126682353457,1
Business_7263,Education,NY,Large,Property,5452.887905072062,2,2042-11-20,4,32.0096961780406,Neutral,0,3.9158067353624504,20,83.17696882617751,8.736132016153462,1
Business_7264,Healthcare,CA,Large,Property,36084.594673918466,2,2042-11-21,8,43.40935552765721,Positive,3,1.940102940329965,10,85.39206090022002,6.288312686357502,1
Business_7265,Education,IL,Large,General Liability,42724.393419849235,2,2042-11-22,8,37.02875833338304,Neutral,0,1.4901515942270418,0,118.05749825930387,4.625350407553444,1
Business_7266,Retail,NY,Medium,Property,20197.92472051596,4,2042-11-23,9,15.960785889400583,Positive,9,1.6824128077660685,20,90.24424615564111,2.3874726962393376,0
Business_7267,Construction,IL,Medium,Workers Compensation,35904.99681299905,4,2042-11-24,8,14.211578540516062,Positive,2,2.3418648305256426,10,92.01926796274537,7.735353206456419,1
Business_7268,Construction,CA,Medium,General Liability,47107.993434426855,3,2042-11-25,2,15.766427020727583,Positive,8,2.286597440622934,15,110.82804826680467,1.7305336675251803,1
Business_7269,Construction,TX,Medium,Property,678.8500564179435,1,2042-11-26,2,18.661735132466134,Neutral,9,1.9864603355459338,20,87.04721339221527,2.568704803258858,1
Business_7270,Healthcare,TX,Large,General Liability,23508.671429590202,4,2042-11-27,9,4.4209005601542835,Neutral,6,1.0256475212563592,5,112.10304969624646,8.367621958594443,1
Business_7271,Technology,NY,Large,Cyber,13218.3738091036,4,2042-11-28,3,19.01064021453569,Neutral,2,4.104924831854442,5,105.10855286560445,9.791111520201452,1
Business_7272,Retail,TX,Large,Workers Compensation,7588.736208335646,4,2042-11-29,5,36.57296287438614,Neutral,7,4.9654966290527645,0,103.66835844099413,8.520727875319412,1
Business_7273,Construction,CA,Medium,Property,28892.10382617908,3,2042-11-30,4,25.83436304453406,Neutral,7,2.3718434722366095,5,101.36162062665136,3.842959924390293,1
Business_7274,Retail,IL,Medium,Workers Compensation,3893.4560152001695,2,2042-12-01,8,36.135092897721336,Neutral,3,3.0124648249165493,20,105.84855948708372,1.0403369442945058,1
Business_7275,Technology,FL,Medium,General Liability,40244.440562507145,4,2042-12-02,7,7.679703958209583,Negative,7,2.8974325255320545,5,92.05173593440043,5.210207605912352,0
Business_7276,Healthcare,TX,Small,Workers Compensation,22492.863738689888,1,2042-12-03,9,22.728691555102174,Positive,1,3.605195732986883,0,85.11411213156495,7.494620430120289,1
Business_7277,Retail,IL,Large,General Liability,47722.47926347533,2,2042-12-04,4,40.47369022056052,Negative,9,3.6440287192967427,15,114.5460189214507,8.525355553441559,1
Business_7278,Healthcare,TX,Large,Workers Compensation,20893.863662476746,4,2042-12-05,3,2.860664015255491,Positive,7,2.2919443164254307,5,96.02522538317369,4.241137828938694,1
Business_7279,Education,NY,Small,Property,12384.544719443244,3,2042-12-06,3,28.321091386675636,Positive,6,3.2306020746690884,10,99.54356122011421,8.59293209693822,1
Business_7280,Healthcare,FL,Medium,Workers Compensation,40953.77388481561,1,2042-12-07,6,15.052353213289226,Neutral,3,1.280504420367584,0,104.18837369859855,4.49810563484709,0
Business_7281,Technology,TX,Medium,General Liability,20556.325150079258,3,2042-12-08,6,41.67818320300883,Negative,5,1.9962495555939297,15,115.96861073948511,4.421379172481569,1
Business_7282,Healthcare,IL,Medium,Workers Compensation,21470.140386826828,3,2042-12-09,5,3.6923413893636052,Neutral,3,4.397402563296604,5,112.93049561334583,5.035895240219212,1
Business_7283,Healthcare,NY,Large,Cyber,37517.880764296664,4,2042-12-10,5,5.3872208579808945,Positive,8,4.713212242646792,10,89.80481557579994,9.535104921972371,0
Business_7284,Education,NY,Medium,General Liability,47886.18460572407,3,2042-12-11,3,29.9286567285697,Negative,9,2.920220687584965,10,93.08613246620331,6.929621046042101,1
Business_7285,Education,CA,Medium,Cyber,25775.913035479047,4,2042-12-12,3,33.48957393077014,Positive,8,4.662320789398324,15,85.96661646376243,6.675718435083019,1
Business_7286,Construction,FL,Small,Property,23128.633532218715,4,2042-12-13,2,20.85526253373941,Negative,4,4.985018972883608,5,118.32132813821502,8.550541159797737,0
Business_7287,Education,FL,Small,Cyber,8383.169614299675,3,2042-12-14,3,5.551077148822495,Negative,9,2.292199958532641,20,106.41014432614993,1.9788709844017651,1
Business_7288,Education,IL,Medium,Property,16479.543364098317,4,2042-12-15,6,21.827373987407945,Positive,4,4.91195104229438,20,96.58762981651162,7.5274520008973935,1
Business_7289,Technology,IL,Medium,General Liability,13747.41598783647,1,2042-12-16,1,46.70291716940093,Neutral,0,3.6026970918117187,15,110.59408949846052,7.341474396303186,0
Business_7290,Healthcare,IL,Medium,Auto,7383.5287517338675,1,2042-12-17,2,48.828810599534165,Positive,4,2.3878946791363176,5,92.60169628337053,5.391150589274892,1
Business_7291,Technology,TX,Large,General Liability,35906.26168115321,2,2042-12-18,8,7.108783306380758,Negative,7,3.3373817527053533,5,105.81162611838673,5.150995602919396,1
Business_7292,Technology,TX,Large,Property,38927.3493960968,4,2042-12-19,4,21.087642618114785,Neutral,8,2.963103141608593,20,84.96498024301388,3.5201107609802667,1
Business_7293,Technology,TX,Large,Auto,43937.56369454343,3,2042-12-20,9,4.884179033751906,Negative,8,1.5765113903740384,0,114.72026313559675,5.741575733410928,0
Business_7294,Construction,TX,Small,General Liability,10085.264205604626,4,2042-12-21,1,3.099701411823199,Neutral,4,2.7771485312964836,15,103.25246402807144,7.9402346107870665,0
Business_7295,Healthcare,CA,Medium,Auto,16971.155122207474,1,2042-12-22,8,46.0712174391316,Positive,4,4.255673322520725,5,99.15929684587583,9.994246941421904,1
Business_7296,Education,FL,Large,General Liability,31343.200932908465,3,2042-12-23,5,19.97072436601495,Positive,6,2.3426042490120063,0,103.5200110383019,9.144947243557437,1
Business_7297,Education,CA,Small,General Liability,36408.89012333018,3,2042-12-24,7,14.932896867179423,Negative,7,1.7931981747743904,0,92.25419984206171,5.585132328686197,1
Business_7298,Technology,NY,Large,Auto,45442.79853983162,1,2042-12-25,3,16.139636056360906,Positive,7,4.849739335333006,10,114.64549661736038,4.658763676362985,1
Business_7299,Technology,FL,Medium,Cyber,17885.11320277391,3,2042-12-26,6,25.674766770680954,Neutral,9,1.8318025349391842,10,96.68232782860649,8.294900172157192,0
Business_7300,Retail,CA,Medium,Cyber,40386.776603491075,2,2042-12-27,3,30.37293564275685,Positive,4,1.9691095303691468,20,93.98594625555172,9.70123635604805,0
Business_7301,Healthcare,CA,Medium,General Liability,24853.6590361924,1,2042-12-28,4,38.978296352725465,Negative,2,4.884414150765814,20,113.01235784140655,5.0726635032904746,1
Business_7302,Construction,IL,Medium,Workers Compensation,37358.71999324728,3,2042-12-29,3,47.118609734103536,Neutral,4,3.733571187670208,20,90.38529572317051,2.6071583969098917,1
Business_7303,Healthcare,NY,Medium,Workers Compensation,23577.925924958497,2,2042-12-30,9,36.61524990006979,Positive,9,4.508622918380453,5,106.1738087267377,7.304089868276786,0
Business_7304,Technology,IL,Medium,Workers Compensation,26381.239594099916,3,2042-12-31,1,9.096838856369335,Neutral,4,1.3470087460968063,20,112.28009904561296,6.804042963078096,1
Business_7305,Retail,NY,Large,Cyber,9194.0512657253,4,2043-01-01,1,6.233012719267792,Negative,5,2.5436726450327183,5,105.07098005902478,5.495802602981845,1
Business_7306,Construction,CA,Medium,Workers Compensation,34522.95822949882,2,2043-01-02,6,46.93479046482595,Neutral,8,4.362070695377392,15,102.09592804437793,9.10170015320431,1
Business_7307,Construction,FL,Large,Property,7274.223697173302,2,2043-01-03,2,18.578062658993915,Neutral,8,3.1027188626365407,5,85.14063067416308,7.607855948301664,0
Business_7308,Healthcare,IL,Medium,Auto,1612.1315995669925,2,2043-01-04,9,45.202767778308285,Negative,8,1.1977938409465048,10,89.43820950889013,1.8256237479741553,1
Business_7309,Technology,NY,Small,Workers Compensation,5249.1976939386395,4,2043-01-05,2,27.0256228112971,Neutral,8,4.8094055323393015,5,118.84157160255324,6.4879067240137225,0
Business_7310,Construction,FL,Medium,Cyber,30996.555872800614,1,2043-01-06,3,36.354913262400096,Negative,8,3.574056133904516,10,96.26321588108591,2.7457906375563828,0
Business_7311,Retail,TX,Large,Property,2587.015265438884,4,2043-01-07,1,5.917551623383149,Positive,1,3.341442691828643,5,109.72036107568947,7.544231785345037,1
Business_7312,Education,IL,Large,General Liability,39620.50579322708,2,2043-01-08,2,13.766073313314195,Neutral,2,4.808792401316522,0,117.88254298753182,2.4907580224489743,1
Business_7313,Technology,FL,Large,General Liability,27515.35608159596,2,2043-01-09,1,11.744177780087332,Negative,6,1.3529666266791462,5,83.53342057448384,1.506476478392814,0
Business_7314,Healthcare,NY,Large,Cyber,49074.474090597396,4,2043-01-10,2,49.16216038105853,Positive,6,2.707764683491569,15,119.8621505668411,4.866695952410579,1
Business_7315,Retail,IL,Large,General Liability,14309.76804875288,1,2043-01-11,6,28.129944879530417,Neutral,0,2.9647531174304143,10,93.79236300695165,4.001236404187646,1
Business_7316,Technology,NY,Large,Property,44929.04557087703,1,2043-01-12,9,15.712913610779752,Neutral,7,4.236259547846869,5,80.32237311387465,6.54706082008688,1
Business_7317,Technology,FL,Small,Property,19764.95148693762,4,2043-01-13,6,43.73309163227743,Neutral,7,3.6214211414466724,5,117.70781887504468,7.469533755710964,0
Business_7318,Healthcare,IL,Medium,General Liability,13365.78978738251,4,2043-01-14,2,17.660048882033678,Neutral,9,1.3899773532897024,20,111.69020277188297,9.338385861535574,0
Business_7319,Healthcare,FL,Large,Cyber,42141.48419807047,2,2043-01-15,9,49.9185269952294,Neutral,2,3.982706523989171,20,94.75318487661986,1.3890070081913857,1
Business_7320,Healthcare,NY,Medium,General Liability,17905.325308302254,1,2043-01-16,8,4.912697203938411,Neutral,0,1.6891559420479512,5,105.04998983248214,6.188000151852465,1
Business_7321,Healthcare,IL,Medium,General Liability,10340.580190102733,4,2043-01-17,4,9.60969391100382,Negative,4,1.7858078063495006,20,81.15312609980296,1.2453440447389115,1
Business_7322,Construction,IL,Large,Workers Compensation,10786.717630845176,1,2043-01-18,2,43.93112118868921,Negative,7,2.7459627557202886,0,98.9425604658649,3.68434920030323,1
Business_7323,Retail,CA,Medium,Cyber,36009.59220992144,4,2043-01-19,7,19.717304446367535,Positive,3,4.627363332775032,15,101.1938016190296,3.1883048881529428,1
Business_7324,Construction,FL,Medium,Workers Compensation,44515.12949266758,1,2043-01-20,5,24.806599428146395,Neutral,5,3.526164443719576,0,93.29328462993419,1.820835499855149,0
Business_7325,Retail,FL,Small,Cyber,46952.730521105375,2,2043-01-21,4,2.784016752674079,Positive,3,1.2616729987101123,10,89.77063330500985,2.1279473369717774,0
Business_7326,Retail,TX,Large,Auto,37688.87122066697,3,2043-01-22,5,37.16332842935274,Neutral,7,1.4766022436590145,10,103.03102768680506,8.316869405692895,1
Business_7327,Education,CA,Large,Cyber,41856.84957565567,4,2043-01-23,3,15.43382235649954,Neutral,7,2.649842684902665,0,117.66565334561321,2.7896222286692645,1
Business_7328,Retail,NY,Medium,General Liability,9168.833584265942,2,2043-01-24,2,11.55911320930057,Neutral,9,4.218453498250627,20,83.00138423573536,2.9955382972626645,1
Business_7329,Retail,IL,Large,Cyber,18141.94205488463,4,2043-01-25,3,42.9232872380523,Negative,3,2.020752199780418,20,105.52078174344045,4.099530877962005,1
Business_7330,Construction,FL,Medium,Workers Compensation,11671.4677810112,1,2043-01-26,7,19.41214168331392,Positive,9,2.686564003445419,10,100.33964524853766,6.739436998764305,1
Business_7331,Construction,FL,Large,Workers Compensation,36135.27233978449,1,2043-01-27,1,48.966407265787474,Neutral,9,2.9873084776582854,10,103.81525543886579,4.867044289285688,0
Business_7332,Technology,TX,Large,General Liability,38239.40665044465,4,2043-01-28,1,22.11738331202058,Neutral,1,3.139870973908155,10,95.92229362850766,8.096263639856927,1
Business_7333,Technology,CA,Large,General Liability,20659.969888744294,4,2043-01-29,4,12.383441704156931,Negative,2,4.981492289603411,10,81.59811472190934,4.535656936739385,1
Business_7334,Healthcare,CA,Large,Property,8978.438710105778,4,2043-01-30,8,29.244050780222977,Neutral,8,3.2392258980353428,20,80.69679063897647,8.935673590277304,1
Business_7335,Education,IL,Medium,Auto,49414.8983419092,2,2043-01-31,7,37.52814918793708,Positive,9,1.379814155766696,0,102.91335137963114,2.1550468874291457,1
Business_7336,Education,NY,Medium,Cyber,19618.3942050993,2,2043-02-01,8,42.68936580019062,Positive,2,3.650701903756357,5,96.82138707374028,4.653520662564802,1
Business_7337,Education,TX,Small,Cyber,28140.184503738863,2,2043-02-02,4,36.11163447152017,Neutral,3,4.079254598113243,10,112.5803608404385,3.0458876850555696,1
Business_7338,Healthcare,NY,Small,General Liability,20147.011742970866,3,2043-02-03,6,44.74131554944998,Positive,1,2.2382679608753215,10,118.01040755528648,6.9997049530709035,1
Business_7339,Technology,FL,Small,Auto,14132.145651360346,2,2043-02-04,3,28.167609283372492,Negative,3,3.52514207439238,5,113.64775764731965,1.706734091182787,1
Business_7340,Healthcare,CA,Large,Cyber,25681.04383194478,4,2043-02-05,1,27.355670014486147,Negative,2,3.0374403962364385,10,86.36140508615674,4.007321476014864,1
Business_7341,Education,NY,Medium,Cyber,20249.946439480023,4,2043-02-06,3,6.338981430975352,Positive,7,2.70744520964875,20,109.57601068388661,5.209516508366333,0
Business_7342,Education,CA,Large,General Liability,1110.5927527983476,3,2043-02-07,2,10.857147004363505,Positive,1,1.8525087733236725,20,101.65220717159161,5.794574427056871,1
Business_7343,Technology,FL,Medium,Cyber,5799.97688408542,2,2043-02-08,9,24.19536488883005,Positive,5,2.8232473735668946,15,82.27601986964436,1.0407495263320763,0
Business_7344,Retail,FL,Small,Workers Compensation,1804.2143384419787,3,2043-02-09,4,6.577435989520495,Negative,2,1.309634852334503,20,111.31153153573446,6.968264906040537,1
Business_7345,Retail,IL,Large,General Liability,9736.24905898569,1,2043-02-10,6,37.97989395561624,Negative,8,1.7799447176752992,15,91.98900252531323,8.367662479815571,1
Business_7346,Healthcare,FL,Large,Workers Compensation,32887.086498035496,3,2043-02-11,3,37.036041089658,Negative,5,4.019550193754208,0,105.60074550606888,8.917032665791258,1
Business_7347,Education,FL,Large,General Liability,29981.8926724783,3,2043-02-12,1,28.16638880453118,Neutral,8,4.284176394281778,0,85.41448527652854,2.603593793328957,1
Business_7348,Technology,TX,Small,Auto,34250.33597428558,2,2043-02-13,7,24.45441730150134,Neutral,5,3.42871127485552,10,91.97141827497015,7.11653907491802,0
Business_7349,Healthcare,NY,Small,General Liability,24798.5961868625,3,2043-02-14,3,27.454871542231494,Negative,5,2.924842915134608,5,97.30182838830166,3.678282529611935,1
Business_7350,Construction,FL,Small,Auto,2648.332009164096,2,2043-02-15,6,29.8704407361922,Positive,2,2.99655735789828,20,89.72544496597385,7.375276048033197,1
Business_7351,Technology,TX,Large,Cyber,15515.886889429152,1,2043-02-16,9,6.57338959465411,Negative,3,3.1672313192171364,15,98.93355634928469,6.040347458744829,1
Business_7352,Retail,CA,Large,Auto,44480.887483374914,4,2043-02-17,9,34.94814544736787,Positive,6,2.6266559700721137,20,114.97404360824387,5.107713182219855,0
Business_7353,Technology,IL,Medium,Property,47048.08120026175,2,2043-02-18,7,24.905755899194762,Negative,4,4.551023422825457,20,119.70013153892842,2.535930839133233,1
Business_7354,Healthcare,NY,Large,General Liability,2637.4261773059793,3,2043-02-19,3,24.175035457548645,Neutral,2,1.102112953884336,5,80.65993278297793,9.232679401738805,1
Business_7355,Education,TX,Medium,General Liability,13511.32056182054,2,2043-02-20,9,21.994151595103233,Positive,7,2.7786114237892496,20,89.60951959236414,7.500243033775639,1
Business_7356,Construction,TX,Medium,Workers Compensation,6795.626635154485,3,2043-02-21,4,40.73073887768051,Negative,0,2.5827167385176732,15,83.40714835003409,4.764436838286377,1
Business_7357,Retail,TX,Small,Cyber,25730.990249220296,4,2043-02-22,3,42.62721518644667,Neutral,5,1.426252712906385,10,89.48770358044099,2.043239013679044,0
Business_7358,Education,IL,Large,Cyber,17403.718371112733,4,2043-02-23,4,5.3759905269949115,Negative,4,1.4871485208209885,5,107.17236830065349,5.653986956904229,1
Business_7359,Healthcare,FL,Large,Workers Compensation,8945.87336265719,1,2043-02-24,3,44.72852850958614,Positive,2,2.7831354902062726,15,83.11508362824522,9.5585108406402,1
Business_7360,Healthcare,TX,Medium,Cyber,30217.27886018376,2,2043-02-25,1,43.462464038537036,Neutral,9,3.0176983393081054,15,82.83038345398057,6.439459030111081,1
Business_7361,Technology,CA,Large,Property,48611.46890429358,2,2043-02-26,6,31.972763004739065,Positive,6,1.4735300145513364,5,82.59339379521312,3.006335033388867,0
Business_7362,Healthcare,TX,Large,Property,20966.750705981525,2,2043-02-27,7,23.050200327680287,Neutral,7,1.7951971815425911,10,86.260937454717,9.350094252015294,0
Business_7363,Technology,FL,Large,Property,48634.49961340179,4,2043-02-28,3,32.17752265839642,Negative,2,3.457625024708179,10,104.29266879528828,3.7367521348718036,1
Business_7364,Retail,TX,Small,Workers Compensation,11999.295692443207,1,2043-03-01,4,9.44865148172897,Neutral,1,4.134782758276904,0,96.22534946691124,4.482000581840381,0
Business_7365,Technology,FL,Small,Cyber,3967.033789357436,4,2043-03-02,9,37.865972319648755,Positive,1,1.3635841794568746,5,107.78983699566362,9.083917476746608,0
Business_7366,Healthcare,NY,Medium,Property,28472.075611449734,4,2043-03-03,9,17.79204978869265,Negative,6,3.9630419869332822,0,96.3769668140236,8.766780920860805,1
Business_7367,Retail,IL,Medium,Auto,47607.57535064362,1,2043-03-04,2,23.671409508566118,Neutral,4,2.749690436048349,10,86.16685146007808,2.315603252777219,1
Business_7368,Construction,IL,Small,Cyber,33700.11294979178,1,2043-03-05,3,23.55978269791719,Neutral,9,1.8367649011587712,10,93.13714169609418,2.751331046570292,0
Business_7369,Healthcare,NY,Medium,Auto,49686.358651097325,1,2043-03-06,8,27.166369056871503,Positive,9,4.1497672980934155,20,81.4306595428866,9.403925071228903,1
Business_7370,Healthcare,IL,Small,Property,7434.646097280426,4,2043-03-07,4,6.369939548010741,Negative,0,4.42017546546948,0,95.60365740197143,1.410972528336105,1
Business_7371,Construction,NY,Small,Auto,9470.372537727604,2,2043-03-08,1,2.657169167106934,Neutral,4,1.75721408143098,10,100.21492458044756,3.044167184980127,0
Business_7372,Healthcare,TX,Large,Auto,22458.142740915067,3,2043-03-09,5,34.26327297682126,Neutral,0,2.9001078658651935,15,89.95827841529652,4.591098695652197,0
Business_7373,Healthcare,IL,Small,Workers Compensation,1017.8432536223253,1,2043-03-10,1,4.594037699492999,Neutral,2,2.886091583541847,0,83.24903068139893,7.713088910839503,1
Business_7374,Retail,TX,Large,Auto,9035.117177567716,3,2043-03-11,2,8.325258660350757,Positive,5,3.295562433320184,20,98.92755045991723,3.303535569491655,1
Business_7375,Technology,TX,Medium,Workers Compensation,38426.11965700692,1,2043-03-12,2,32.96616226898675,Neutral,7,4.0185996447285195,5,91.04324835498369,4.113792529870718,1
Business_7376,Technology,TX,Medium,Property,44601.878980002264,3,2043-03-13,4,44.22145652372324,Positive,8,1.6201008558131234,0,84.481412211382,9.599978798868396,1
Business_7377,Education,CA,Medium,General Liability,9637.335145667195,1,2043-03-14,6,15.263605516863347,Neutral,2,2.233530305283078,10,88.77707748648186,6.558256010897223,0
Business_7378,Education,NY,Medium,General Liability,30219.497639648882,4,2043-03-15,6,20.97668111421448,Neutral,0,4.784797824747573,5,92.3725572032358,9.77189722622893,1
Business_7379,Technology,CA,Medium,Cyber,40273.013550194315,1,2043-03-16,9,31.48410922405637,Positive,0,4.7578417229565035,0,82.48123902530286,3.5075118639201284,1
Business_7380,Healthcare,FL,Small,Cyber,40400.626912002066,3,2043-03-17,7,38.88413615998583,Negative,3,4.767018730116261,10,97.8316040089413,7.457160548549768,1
Business_7381,Education,IL,Medium,Cyber,16844.640682296027,1,2043-03-18,9,11.687598883009315,Neutral,9,3.805390736249449,20,80.64733139288468,4.24108854656211,1
Business_7382,Education,NY,Large,Cyber,20748.452901079425,4,2043-03-19,1,32.09277236531389,Positive,3,1.2680921074643803,20,119.81129974298244,6.726401745075731,0
Business_7383,Healthcare,CA,Large,Auto,15956.095954467202,1,2043-03-20,3,22.975423497190704,Positive,6,1.8126975102575953,20,118.87543267427694,7.404228224857982,0
Business_7384,Healthcare,NY,Large,Property,7049.708351150231,2,2043-03-21,3,2.3122293239752416,Positive,0,2.252361070409294,20,102.09865687035278,3.3711846086881296,0
Business_7385,Technology,FL,Small,Property,33977.051779084744,2,2043-03-22,7,23.90123534633794,Positive,8,3.813147970869322,20,95.10704119226315,2.7713547593966057,1
Business_7386,Technology,FL,Large,Property,26381.27276415433,4,2043-03-23,6,9.69773507479836,Negative,4,3.0585801587511448,15,81.02088870453,5.6533008013994,1
Business_7387,Retail,CA,Medium,Cyber,5560.835951470665,2,2043-03-24,2,35.587584472855404,Neutral,9,2.7266955876307195,10,87.18481609795236,5.168521284521997,1
Business_7388,Education,TX,Large,General Liability,32894.58070123174,4,2043-03-25,3,3.770915947851858,Neutral,0,1.040645343796779,10,84.07903878548038,2.0375811413479,1
Business_7389,Retail,FL,Large,Auto,21755.028505099,4,2043-03-26,8,34.85109705610263,Negative,4,1.2433955683213234,5,81.1198195499664,2.3993484133360314,1
Business_7390,Technology,TX,Small,Auto,10409.248757813535,2,2043-03-27,5,8.772180476014666,Neutral,9,2.377824615698728,5,81.00608649240726,7.203713281066362,1
Business_7391,Construction,IL,Medium,Property,16385.074151515742,3,2043-03-28,5,49.95832333853859,Negative,9,3.1309205682146812,10,111.53104029891774,2.8780430908843115,1
Business_7392,Healthcare,NY,Large,General Liability,25019.718210316394,2,2043-03-29,7,39.09464868148692,Neutral,4,1.508339344743462,15,94.01643203699325,2.9529180614038397,1
Business_7393,Healthcare,IL,Medium,Cyber,28157.675381097397,3,2043-03-30,4,24.596173750077476,Neutral,7,4.209528419234681,20,99.6981653310167,1.1456007301928868,1
Business_7394,Technology,FL,Large,Cyber,16946.283315683435,1,2043-03-31,1,35.40799194274619,Negative,7,3.498453957040522,0,102.94774158341517,1.005862599199665,1
Business_7395,Education,CA,Large,Auto,32633.050827055136,4,2043-04-01,7,20.07518388868178,Positive,5,2.1694045689543584,15,91.1755801255981,4.485132494990344,0
Business_7396,Healthcare,IL,Small,Cyber,48013.978471038776,3,2043-04-02,5,6.36166059552925,Neutral,3,2.428558825304682,20,92.92652669710469,3.4019461325169105,1
Business_7397,Construction,FL,Medium,Workers Compensation,12407.610849253497,1,2043-04-03,9,15.00611231687299,Neutral,0,3.5990439224635113,15,96.39616514952937,9.046296178998261,0
Business_7398,Construction,IL,Medium,Auto,44254.46951933211,2,2043-04-04,8,14.807402581841576,Positive,9,2.300751120739619,20,90.45204871353081,5.083645820009545,0
Business_7399,Technology,TX,Small,Cyber,31632.08627661039,4,2043-04-05,1,23.238279224771393,Negative,7,4.624430438037056,15,108.40459865577138,1.2051074337770276,1
Business_7400,Healthcare,NY,Small,Workers Compensation,30348.799178644575,4,2043-04-06,8,5.539728355207755,Negative,4,4.336869541374677,20,93.84794589468264,4.075380810404819,1
